JobID|JobIDRaw|Cluster|Partition|Account|Group|GID|User|UID|Submit|Eligible|Start|End|Elapsed|ExitCode|State|NNodes|NCPUS|ReqCPUS|ReqMem|Timelimit|NodeList|QOS|ScheduledBy|JobName|NVEs|ToTSusT
8|8|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:02|2021-01-01T00:08:20|00:08:18|0:0|COMPLETED|1|24|2|2800Mn|00:09:00|v25|normal|0|8|8|00:00:00
21|21|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:11|2021-01-01T00:08:23|00:08:12|0:0|COMPLETED|1|24|2|2800Mn|00:09:00|v38|normal|0|21|8|00:00:00
11|11|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:02|2021-01-01T00:08:25|00:08:23|0:0|COMPLETED|1|24|2|2800Mn|00:10:00|v28|normal|0|11|8|00:00:00
33|33|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:11|2021-01-01T00:08:28|00:08:17|0:0|COMPLETED|1|24|2|2800Mn|00:09:00|v50|normal|0|33|8|00:00:00
15|15|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:11|2021-01-01T00:08:31|00:08:20|0:0|COMPLETED|1|24|2|2800Mn|00:10:00|v32|normal|0|15|8|00:00:00
6|6|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:02|2021-01-01T00:08:31|00:08:29|0:0|COMPLETED|1|24|2|2800Mn|00:10:00|v23|normal|0|6|8|00:00:00
47|47|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:12|2021-01-01T00:08:53|00:08:41|0:0|COMPLETED|1|24|2|2800Mn|00:10:00|v64|normal|0|47|8|00:00:00
27|27|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:11|2021-01-01T00:08:55|00:08:44|0:0|COMPLETED|1|24|2|2800Mn|00:10:00|v44|normal|0|27|8|00:00:00
5|5|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:02|2021-01-01T00:08:57|00:08:55|0:0|COMPLETED|1|24|2|2800Mn|00:10:00|v22|normal|0|5|8|00:00:00
44|44|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:12|2021-01-01T00:09:08|00:08:56|0:0|COMPLETED|1|24|2|2800Mn|00:10:00|v61|normal|0|44|8|00:00:00
12|12|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:02|2021-01-01T00:09:09|00:09:07|0:0|COMPLETED|1|24|2|2800Mn|00:10:00|v29|normal|0|12|8|00:00:00
53|53|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:12|2021-01-01T00:09:11|00:08:59|0:0|COMPLETED|1|24|2|2800Mn|00:10:00|v70|normal|0|53|8|00:00:00
9|9|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:02|2021-01-01T00:09:26|00:09:24|0:0|COMPLETED|1|24|2|2800Mn|00:11:00|v26|normal|0|9|8|00:00:00
20|20|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:11|2021-01-01T00:09:32|00:09:21|0:0|COMPLETED|1|24|2|2800Mn|00:11:00|v37|normal|0|20|8|00:00:00
36|36|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:12|2021-01-01T00:09:38|00:09:26|0:0|COMPLETED|1|24|2|2800Mn|00:11:00|v53|normal|0|36|8|00:00:00
26|26|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:11|2021-01-01T00:09:38|00:09:27|0:0|COMPLETED|1|24|2|2800Mn|00:11:00|v43|normal|0|26|8|00:00:00
2|2|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:02|2021-01-01T00:09:46|00:09:44|0:0|COMPLETED|1|24|2|2800Mn|00:11:00|v19|normal|0|2|8|00:00:00
48|48|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:12|2021-01-01T00:09:50|00:09:38|0:0|COMPLETED|1|24|2|2800Mn|00:11:00|v65|normal|0|48|8|00:00:00
